TAG_ID,OBS_DATE,PRIMARY_SAMPLING_UNIT,WETLAND_BASIN,LSU,LSU_NAME,ACHADNADN,ACHCITCIT,ACHCOACOA,ACHCURCUR,ACHFTSP01,ACHFTSP07,ACHFTSP13,ACHFTSP15,ACHSPPSPP,ACMGRAGRA,ACMLINLIN,ACMMINMIN,ACMPYRPYR,ACMSPPSPP,ACTOCTOCT,AMCDISDIS,AMISPESPE,AMPARCARC,AMPAWSP06,AMPCFCOCA,AMPCOPCOP,AMPCRECRE,AMPFTSP02,AMPFTSP04,AMPFTSP05,AMPLIBLIB,AMPOVAOVA,AMPPROPRO,AMPPSEPSE,AMPSLSP01,AMPSLSP02,AMPSPPSPP,ANOCOSCOS,ANOSPHGRA,APLPELPEL,APTCFOCTO,APTSENSEN,ASTCFBAHU,AULCFAMBI,AULCFDIST,AULCFGRAN,AULGRAGRA,AULITATEN,AULSPPSPP,BACPAXPAX,BRAAPOAPO,BRABREBRE,BRAMICMIC,BRAPROPRO,BRAPSEPSE,BRASERSER,BRAVITVIT,CALBUDBUD,CALCFBACI,CALCFBUDE,CALCFCLEV,CALFTSP02,CALSABSAB,CALSPPSPP,CAMSPPSPP,CAPCARCAR,CATADHADH,CAVMACMAC,COCBARBAR,COCPEDPED,COCPELPEL,COCPLAPLA,COCSCUSCU,COCSPPSPP,CODOCUIRI,CRAACCACC,CRACUSCUS,CRASPPSPP,CYCIRIIRI,CYCMENMEN,CYCRADRAD,CYCSPPSPP,CYMASPASP,CYMFTSP04,CYMFTSP05,CYMLAELAE,CYMSPPSPP,DIACONCON,DIPCFELLI,DIPCFNOLB,DIPOBLOBL,DIPPARPAR,DIPPUEPUE,DIPSPPSPP,DISPSEPSE,DISSTESTE,ECYMICMIC,ECYSPPSPP,ECYSUBSUB,ENCCFEVER,ENCCTSP01,ENCEVEEVE,ENCFTSP04,ENCGRAGRA,ENCLACLAC,ENCMESMES,ENCSILELE,ENCSILSIL,ENCSJSP03,ENCSPPSPP,ENTPULPUL,ENVCFPACH,ENVCFPSEU,ENVMETMET,ENVVANVAN,EPIGIBGIB,EPIPACPAC,EPIPORPOR,EPISPPSPP,EUNARCARC,EUNBILBIL,EUNCAMARC,EUNCAMCAM,EUNCARCAR,EUNCFNOV1,EUNCFPALU,EUNEGSP01,EUNFLEFLE,EUNFORFOR,EUNFTSP01,EUNFTSP03,EUNFTSP04,EUNFTSP05,EUNFTSP10,EUNFTSP11,EUNFTSP13,EUNIMPIMP,EUNINCINC,EUNMONMON,EUNNAENAE,EUNPANPAN,EUNSILSIL,EUNSPPSPP,EUNZYGELO,EUNZYGZYG,FLCFLOFLO,FLCLITLIT,FLCPYGPYG,FLCSLSP02,FLCSLSP03,FLCSPPSPP,FRACAPCAP,FRACFTENE,FRAFTSP07,FRAFTSP14,FRAFTSP15,FRAFTSP16,FRAFTSP19,FRAGRAGRA,FRAMESMES,FRASPPSPP,FRASYNSYN,FRATENNAN,FRAVAUVAU,FRFVIRCAP,FRUCRACRA,FRURHORHO,GOLOLIOLI,GOMAFFAFF,GOMAFFRHO,GOMAURAUR,GOMCFVIBR,GOMCORCOR,GOMEXIEXI,GOMFTSP22,GOMFTSP30,GOMGRAGRA,GOMLAGLAG,GOMMACMAC,GOMNEONEO,GOMPARPAR,GOMPRAPRA,GOMSAPSAP,GOMSPPSPP,GOMSUBMEX,GOMTURTUR,GOMVIRVIR,GYROBSOBS,HALAPOAPO,HALCYMHER,HALHOLHOL,HALHYBHYB,HALMONMON,HALSUBSUB,HANAMPAMP,HANCFGRNE,HANELOELO,HANFTSP01,HANFTSP04,HANSPESPE,HANSPPSPP,HANVIVVIV,HIPHUNHUN,HYDSCOSCO,ICOCURCUR,KARCFSUBM,KOBCFPARA,KOBJAAJAA,KRKEGSP01,KRKFLOFLO,KRKFTSP02,LEMEXIEXI,LEMHUNHUN,MASASPASP,MASASRASR,MASBARBAR,MASBRABRA,MASCALCAL,MASCFERIT,MASCRUALT,MASCRUCRU,MASELLELL,MASHORHOR,MASLANLAN,MASOVAOVA,MASPSEPSE,MASSPPSPP,MELSPPSPP,NAVANGANG,NAVCFCAPI,NAVCFCINC,NAVCFNEOW,NAVCFRECE,NAVCFVENE,NAVCRPCRP,NAVCRYCRY,NAVDENDEN,NAVFTSP01,NAVFTSP03,NAVFTSP12,NAVFTSP16,NAVFTSP18,NAVFTSP21,NAVFTSP25,NAVFTSP26,NAVFTSP27,NAVFTSP29,NAVGREGRE,NAVRADRAD,NAVRAFRAF,NAVSAISAI,NAVSALSAL,NAVSJSP01,NAVSLSP01,NAVSLSP04,NAVSPPSPP,NCYPUSPUS,NEIAMPAMP,NEISPPSPP,NFRKRUKRU,NITACDACD,NITACIACI,NITAMPAMP,NITAMPFRA,NITCAPCAP,NITCAPTEN,NITCFSEMI,NITFILFIL,NITFONFON,NITFTSP01,NITFTSP02,NITFTSP04,NITFTSP06,NITFTSP08,NITFTSP09,NITFTSP14,NITFTSP15,NITFTSP16,NITFTSP17,NITFTSP18,NITFTSP19,NITFTSP24,NITFTSP25,NITFTSP26,NITGRAGRA,NITINTINT,NITLACLAC,NITLIELIE,NITLINLIN,NITMICMIC,NITNANNAN,NITPALDEB,NITREVREV,NITSERSER,NITSIGSIG,NITSPPSPP,NITSUBSUB,NITTERTER,NITTHEMIN,NITUMBUMB,OPEMARMAR,PARPANPAN,PAUTAETAE,PCKOCEOCE,PGTSPPSPP,PINACRACR,PINBRNBRN,PINCFFERR,PINFTSP01,PINFTSP10,PINFTSP11,PINFTSP13,PINFTSP14,PINFTSP15,PINFTSP16,PINFTSP17,PINFTSP18,PINFTSP19,PINFTSP20,PINFTSP21,PINGIBGIB,PINGIFGIF,PININTINT,PINMAJMAJ,PINMEDMED,PINMICMIC,PINNANNAN,PINPULPUL,PINRUTRUT,PINSCHSCH,PINSLSP01,PINSLSP02,PINSPPSPP,PINSTOSTO,PINSTRSTR,PINSUBUND,PINVIRVIR,PLACFDELI,PLACFENGE,PLACFHAUC,PLACFSEPT,PLADUBDUB,PLALANLAN,PLAROSROS,PLCCONCON,PLESALSAL,PLGSIMSIM,PSMGRIGRI,PSSGEOGEO,PSTBREBRE,PSTCRUCRU,PSTPARPAR,RHOACUACU,RHOBREBRE,RHOCFMUSC,RHOGIRVAN,RHOSPPSPP,SELLAELAE,SELLATLAT,SELPUPPUP,SELRECREC,SELSEMSEM,SELSLSP01,SELSPPSPP,SELSTRSTR,SEMEULEUL,SEMROBROB,SEMSPPSPP,SEMSTRSTR,SKAOESOES,SPDMEDMED,SPDMINMIN,SPDSPPSPP,SRACONCON,SSRPINPIN,STAJAVJAV,STAKRIKRI,STAPHOPHO,STASPPSPP,SYNFILEXI,SYNSPPSPP,TABFASFAS,TERMUSMUS,THABRABRA,THAFTSP01,THALEPLEP,THASPPSPP,TRCRETRET,TRYSALSAL,TRYSCASCA,TTASULSUL,ULNACUACU,ULNAMPAMP,ULNDELDEL,ULNULNULN,UNKWNGIRD,UNKWNVALV
20101103_CERP_111_701_1_16,2010-11-03,111,SRS,333,Lostman's Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,164,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101021_CERP_112_705_1_16,2010-10-21,112,W3A,16,Central WCA 3A Ridge and Slough,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,192,0,0,0,6,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101020_CERP_113_701_1_16,2010-10-20,113,W3A,16,Central WCA 3A Ridge and Slough,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,204,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101006_CERP_114_702_1_16,2010-10-06,114,W2A,9,Northwest WCA 2A Drained,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,92,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
20101102_CERP_115_702_1_16,2010-11-02,115,TSL,119,Western Perrine Marl Prairie; Taylor Slough,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,2,0,0,0,0,188,0,0,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
20101012_CERP_116_743_1_16,2010-10-12,116,SRS,28,Northeast Shark River Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,22,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101201_CERP_118_701_1_16,2010-12-01,118,WC1,8,Southern WCA 1 Pooled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,64,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,18,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101004_CERP_119_701_1_16,2010-10-04,119,TSL,119,Western Perrine Marl Prairie; Taylor Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,96,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,2,0,0,0,0,228,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20100930_CERP_122_709_1_16,2010-09-30,122,WC1,7,Central WCA 1 Ridge and Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101012_CERP_124_718_1_16,2010-10-12,124,SRS,28,Northeast Shark River Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,146,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101029_CERP_127_701_1_16,2010-10-29,127,SRS,333,Lostman's Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101109_CERP_128_702_1_16,2010-11-09,128,W3A,15,Northeast WCA 3A Miami Canal Influence,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
